account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
2020-11-12,37,Los Angeles,Accountant,20773,395.0,100,1,7,0.8577373151871822,1,7175.0876086571525,30352.353060193185,3.0,2,2021-05-15,2024-07-14,3,0,True,1,1,1
2021-01-09,26,Seattle,Accountant,19406,712.0,0,0,1,0.6955275256124387,1,27100.93730953219,18465.0150183926,0.0,0,2021-04-11,2024-08-26,0,0,False,0,0,0
2024-02-01,56,Seattle,Other,7896,518.0,0,0,1,2.31535769562663,0,33538.98839562475,25504.022850792662,2.0,0,2017-09-15,2024-03-01,2,0,False,0,0,0
2020-07-23,21,Los Angeles,Retail Worker,23457,628.0,0,0,1,0.7541547265629988,0,64539.781438449405,50604.46340032596,0.0,0,2016-01-28,2024-06-28,0,0,False,1,0,0
2023-11-24,41,Atlanta,Doctor,50599,670.0,0,0,1,0.8950072917214762,0,28485.55716372061,16532.853284940906,0.0,0,2016-08-09,2024-03-16,3,0,False,0,0,1
2020-03-14,18,Chicago,Consultant,15129,584.0,11,0,1,0.6534012930258273,0,43434.62967051091,36783.74550127777,2.0,1,2024-06-28,2024-05-03,1,0,False,0,0,0
2021-02-05,35,Dallas,Teacher,15303,557.0,0,0,1,1.231313044146687,0,57179.96546777523,40663.04255045456,1.0,1,2017-02-22,2024-01-15,2,0,False,0,0,0
2024-03-17,45,Dallas,Retail Worker,11553,553.0,0,1,1,1.2539952356456807,0,43165.98166395295,31020.650991124417,2.0,1,2017-01-08,2024-06-21,4,0,False,0,0,1
2024-07-08,46,New York,Teacher,51185,756.0,0,0,1,0.9001843578036194,0,53647.88092,41983.41964,0.0,0,2023-12-23,2024-02-28,0,0,False,0,0,0
2020-04-02,42,Boston,Other,3908,494.0,0,0,1,1.0865581381570215,0,68077.41452987591,46206.38263,4.0,2,2017-05-26,2023-11-22,3,0,,1,0,0
2022-07-07,49,San Francisco,Consultant,15080,436.0,107,1,3,1.998842181182341,0,28218.422551290198,10204.375990995812,,1,2020-10-28,2023-12-01,3,1,True,1,0,0
2023-09-09,18,Los Angeles,Consultant,16993,544.0,0,0,1,1.2742659506387652,0,29899.49942999909,25265.704314986804,2.0,0,2019-10-09,2024-09-30,1,0,False,0,0,0
2021-11-29,63,Chicago,Banker,7319,708.0,0,1,1,1.8122625763862208,0,42667.85931380314,34956.68660237169,,0,2016-03-29,2023-12-01,0,0,False,0,0,0
2021-01-20,53,New York,Retail Worker,23663,795.0,8,0,1,1.4830514228253286,0,43779.47674,29962.127622577227,0.0,0,2023-03-28,2024-07-28,0,0,False,0,0,0
2024-09-01,25,Miami,Other,5521,612.0,0,0,1,1.249602403227019,0,41569.81334590387,30352.353060193185,0.0,0,2019-11-14,2024-03-04,0,0,False,0,0,0
2022-05-23,45,Houston,Teacher,46923,725.0,0,0,1,1.163246779470308,0,97416.04632656112,88977.97890932663,0.0,0,2018-04-06,2023-11-26,0,0,False,1,0,0
2021-06-29,67,Los Angeles,Banker,9397,785.0,0,0,1,0.9887571397735586,0,14372.998664425417,9879.206019,0.0,0,2015-09-20,2024-09-22,0,0,False,0,0,0
2023-03-09,69,Los Angeles,Lawyer,66316,485.0,115,1,7,2.737070263187613,0,12767.181251356678,3458.794918454495,,1,2020-03-18,2024-08-31,3,1,,1,0,1
2024-02-19,52,Chicago,Teacher,33076,389.0,101,0,5,0.9960260381794546,1,23626.100103268414,8108.358094006628,3.0,1,2020-03-30,2024-04-29,3,0,True,1,0,0
2023-10-18,55,Miami,Artist,21020,592.0,0,0,1,1.6532281271316338,0,85006.10910340399,55621.05729832807,2.0,1,2015-10-21,2024-05-06,2,0,False,0,0,0
2022-07-26,68,Atlanta,Artist,11868,503.0,100,1,9,1.6980785929733706,0,44216.45807420982,9911.340081508824,,2,2015-09-13,2023-11-18,4,1,True,1,0,1
2024-03-04,44,Miami,Teacher,31324,772.0,12,0,1,1.194642261,0,105717.28154396843,64642.303115595554,0.0,0,2014-12-27,2024-07-02,0,0,,0,0,0
2021-01-14,72,Atlanta,Accountant,33061,757.0,0,0,1,0.9963977094251928,0,31218.51987498071,30085.52110111432,0.0,0,2020-02-07,2023-12-10,0,0,False,0,0,0
2024-10-07,43,Dallas,Retail Worker,59982,691.0,0,0,1,0.9915670958323886,0,21298.95515,30352.353060193185,0.0,0,2016-12-07,2024-09-18,0,0,False,0,0,0
2021-02-07,20,Atlanta,Banker,2605,735.0,0,0,1,1.4190998710926004,0,13690.620838360554,8333.143973489148,0.0,0,2023-06-03,2024-10-09,0,0,False,0,0,0
2021-05-24,66,Chicago,Consultant,16064,510.0,0,0,1,1.2515020865552693,0,35517.13800255691,30217.00111941359,1.0,1,2015-10-24,2023-12-27,1,0,False,0,1,1
2022-11-18,51,Seattle,Accountant,50257,359.0,116,1,6,1.6312432586952663,0,31485.22308844332,11705.009767988537,4.0,1,2022-11-05,2024-08-21,4,0,True,1,0,0
2021-02-26,32,Atlanta,Banker,8725,559.0,0,0,1,1.3421096565276698,0,33288.85615191724,30014.651176000905,2.0,0,2017-11-19,2024-04-16,1,0,False,0,0,0
2020-12-29,70,Seattle,Retail Worker,21602,513.0,115,0,10,1.4401775069021052,1,18024.231750652187,4666.091801842636,4.0,1,2018-04-07,2024-01-16,1,0,,0,0,0
2024-01-25,35,Seattle,Teacher,53995,444.0,90,1,4,1.0257699104310318,1,40420.89700740708,16649.721733751507,4.0,1,2017-12-12,2024-07-08,3,0,True,1,0,0
2019-12-14,71,Seattle,Teacher,17809,546.0,0,0,1,1.5470411572476344,0,70414.44042862488,30352.353060193185,2.0,0,2020-12-30,2024-05-11,2,0,False,0,1,0
2023-11-27,22,San Francisco,Retail Worker,13402,602.0,0,0,1,1.3467979664431942,0,17814.64534629297,10782.972381449925,0.0,0,2022-01-01,2024-01-31,0,0,False,0,0,0
2021-03-11,46,Houston,Software Developer,69391,556.0,0,0,1,1.1062452619473475,0,76205.88708,47294.89386267983,,0,2020-08-26,2023-11-30,2,0,False,0,0,0
2023-01-26,58,San Francisco,Banker,5794,739.0,0,1,1,1.3265459915129036,1,49036.129454634574,30604.908056961704,0.0,0,2021-12-17,2023-12-31,4,0,,1,0,1
2020-12-03,32,Atlanta,Other,5307,554.0,0,0,1,1.036015038265173,0,91361.61758107212,67676.03944802706,1.0,1,2020-12-07,2024-03-08,2,0,False,0,0,0
2020-01-19,22,Houston,Consultant,16129,531.0,0,1,1,1.2375043511823631,0,46355.86614509607,33886.6958,,0,2015-04-29,2024-04-27,2,0,False,0,1,0
2020-08-19,40,Atlanta,Doctor,47381,339.0,112,1,4,1.7228136583619396,1,12709.95953369065,3976.9861202151824,4.0,2,2017-12-06,2023-12-05,4,1,True,0,0,0
2021-10-06,38,Seattle,Banker,7917,688.0,0,0,1,0.9259634101697732,0,12773.662290959766,8406.553946,0.0,0,2015-06-27,2024-09-14,0,0,False,0,0,0
2020-05-29,27,Atlanta,Teacher,41870,706.0,0,0,1,1.1600233123008237,0,12613.852662656818,11055.852270282148,,0,2018-01-16,2024-03-13,0,0,False,0,0,0
2020-03-03,46,Atlanta,Lawyer,58335,534.0,107,1,3,3.167782865,1,32219.89007054382,6477.92414056588,4.0,1,2018-02-16,2024-09-08,1,0,False,0,0,1
2022-09-28,50,Houston,Other,5332,735.0,0,0,1,0.5308943786885553,0,12531.49710784207,9250.569884320392,0.0,0,2018-12-31,2024-02-02,0,0,False,0,0,0
2023-05-01,66,Chicago,Banker,5056,544.0,113,1,6,2.2090134973301345,1,40637.26916352919,10570.584034113455,4.0,2,2015-03-20,2024-04-08,1,1,True,1,0,0
2022-12-05,40,Boston,Banker,8940,755.0,0,0,1,0.984151996516542,0,39266.73718581853,31061.80124733307,0.0,0,2022-06-20,2024-09-06,0,0,False,0,0,0
2022-01-24,46,Seattle,Other,5270,630.0,107,1,4,1.6720256838967509,0,26908.95183543342,5966.141308822893,4.0,1,2024-05-10,2024-08-15,0,1,,1,0,1
2021-01-27,53,Atlanta,Other,2008,553.0,0,0,1,1.7407351544626637,0,102298.7799686589,65427.919641959605,2.0,1,2016-04-04,2024-10-02,1,0,False,0,0,0
2020-08-15,70,Chicago,Accountant,48960,472.0,14,0,1,1.4418254131696964,0,41508.17583005264,26264.094527440197,3.0,1,2023-03-04,2024-09-03,4,1,False,1,0,0
2020-08-22,68,Seattle,Banker,8898,790.0,0,0,1,1.1924232690977374,0,51202.43183861694,38409.45228586538,0.0,0,2024-09-12,2024-02-26,0,1,,0,0,0
2021-02-03,45,Miami,Teacher,44322,522.0,0,0,1,0.9546021023746566,0,51200.89827254166,34541.85886905678,2.0,1,2015-12-14,2024-03-22,1,1,,0,0,0
2020-02-29,34,San Francisco,Banker,5840,367.0,116,1,1,1.4431760100063984,1,15271.811748230748,4761.792718259896,4.0,1,2024-03-25,2024-06-19,3,1,True,0,1,0
2020-05-16,25,New York,Doctor,45293,737.0,0,1,1,0.7655469661433751,0,43770.67490859255,43477.67584162574,,0,2018-10-15,2024-01-09,0,0,False,1,0,1
2021-05-30,42,Chicago,Accountant,45883,477.0,114,0,6,1.3142530790981153,1,42688.25124601462,23294.71788830065,4.0,2,2015-03-29,2024-05-07,4,1,True,0,0,0
2022-06-25,43,Dallas,Other,6514,629.0,0,1,1,1.2832100458055553,0,33935.71774,24819.24512897145,0.0,0,2017-05-23,2024-05-04,0,0,False,0,0,0
2022-11-11,32,San Francisco,Banker,4901,346.0,105,1,1,3.032297900293041,1,3843.656574847985,1119.0125329413795,3.0,2,2023-02-26,2024-10-20,3,1,False,0,0,1
2023-02-23,43,Boston,Teacher,19472,705.0,0,0,1,0.8623441135737373,0,63045.23260590111,63338.25531345737,0.0,0,2015-03-06,2024-06-15,0,0,False,1,0,0
2022-10-15,50,New York,Other,5109,465.0,101,1,4,2.4738492232772185,0,12486.241849963348,5151.425469746378,4.0,2,2016-05-20,2023-12-04,4,0,False,1,0,0
2024-08-10,47,Los Angeles,Other,7514,667.0,0,0,1,0.9482331385810672,0,87384.22703071244,60085.32231324147,0.0,0,2017-01-13,2024-06-11,3,0,True,0,0,1
2023-04-17,32,Seattle,Other,6875,599.0,0,0,1,1.2840533327786905,0,79501.88022353609,68822.18701879818,2.0,0,2022-12-20,2024-02-28,2,0,False,0,0,0
2020-10-05,67,Boston,Doctor,84956,457.0,104,0,2,2.156584425741132,1,18111.96172440473,5583.963824091191,4.0,2,2016-02-13,2024-06-07,3,1,True,1,0,0
2022-12-26,22,Chicago,Engineer,6954,725.0,0,0,1,1.4980210015516138,0,53286.85501025004,43147.60011958121,0.0,0,2023-12-20,2024-03-04,0,0,False,0,0,0
2020-08-14,39,San Francisco,Banker,8750,401.0,113,1,5,1.0526518732542811,0,47099.448417653664,13363.558910789725,3.0,2,2017-02-25,2024-07-30,4,0,True,1,0,1
2022-02-28,36,Miami,Consultant,15365,512.0,6,0,1,0.9272377247610252,0,36468.30809208091,29099.55381929644,1.0,0,2021-09-13,2024-07-21,4,0,False,0,0,1
2020-04-03,22,Boston,Other,4582,511.0,113,1,1,2.553837286578069,0,31514.08270757436,17821.09886454834,3.0,2,2021-12-25,2023-11-09,3,0,True,0,0,1
2024-06-25,26,Los Angeles,Doctor,54834,603.0,0,0,1,1.1790916022718108,0,33082.02465,23480.798643109774,,0,2018-07-05,2024-10-21,0,0,False,1,0,0
2024-07-23,26,San Francisco,Consultant,15359,715.0,104,1,10,1.3711907474529696,1,8552.516542704381,1737.390956793388,4.0,1,2019-07-16,2024-05-11,4,1,True,1,0,1
2021-08-04,70,Seattle,Other,3080,657.0,0,0,1,1.1592017968193296,0,26510.55174637333,18388.517735348763,0.0,0,2024-09-21,2023-12-22,0,0,False,1,0,1
2021-04-10,56,Atlanta,Accountant,43477,648.0,105,1,9,0.7685649390980271,1,4722.538555811223,1725.4450947949472,3.0,2,2023-09-02,2024-05-12,0,1,True,1,0,0
2021-08-26,49,Seattle,Software Developer,74395,632.0,0,0,1,1.6821175541469455,0,72028.40751185204,49525.97729038625,0.0,0,2015-04-21,2024-01-16,0,0,False,0,0,0
2020-07-29,38,Seattle,Software Developer,49495,405.0,100,1,10,2.1622494482364893,0,26210.89759184138,10379.642990843018,4.0,2,2022-07-14,2024-09-13,3,0,True,0,1,0
2021-01-07,27,Boston,Teacher,27121,691.0,0,0,1,0.9051222126331036,0,64227.1554,44651.53912,0.0,0,2021-06-11,2024-09-28,0,0,False,0,0,0
2023-02-16,23,San Francisco,Accountant,57626,567.0,0,0,1,1.4357911881394645,1,92628.40941170968,66197.82955834795,1.0,1,2017-05-02,2024-05-21,2,1,False,0,0,0
2019-10-25,18,San Francisco,Lawyer,4026,711.0,0,0,1,1.0942882751890337,0,64570.71187778323,59359.62939232729,0.0,0,2018-04-18,2024-06-27,3,0,False,1,0,1
2024-10-04,67,Dallas,Artist,23698,667.0,0,0,1,0.9809627316604238,1,31593.5485210806,26311.015001021195,0.0,0,2023-12-20,2023-10-31,0,0,False,1,0,0
2022-12-30,50,New York,Lawyer,17792,784.0,0,0,1,1.894365222961224,0,50855.25397027381,41261.68837060626,0.0,0,2018-01-22,2023-12-18,0,0,False,0,0,0
2020-10-03,44,Miami,Other,4774,735.0,0,1,1,0.8720224132458892,0,38369.12073400622,24945.94555594567,0.0,0,2019-11-08,2024-01-13,0,0,False,0,0,0
2022-10-07,60,Houston,Other,6383,706.0,0,0,1,1.6060511370415222,0,26568.77624582261,17720.54053938901,0.0,0,2024-10-16,2024-08-16,0,0,False,0,0,0
2022-02-07,28,Seattle,Doctor,49567,406.0,113,1,5,1.8593201099673904,1,34179.68258468308,15963.086051320455,3.0,2,2019-04-03,2023-12-03,4,1,True,1,0,1
2023-05-06,31,Atlanta,Other,7518,731.0,0,0,1,1.021487817232401,0,46801.12472923889,43894.87355431495,0.0,0,2022-09-09,2024-07-03,0,1,False,0,0,0
2022-04-16,61,San Francisco,Lawyer,62847,722.0,0,0,1,1.2493862441102042,0,103588.47569404512,76232.96492027806,0.0,0,2020-07-22,2024-03-08,0,0,False,0,1,0
2022-11-22,67,Atlanta,Banker,5617,663.0,0,0,1,0.7436133625683248,0,65018.041196415375,52897.0924411189,0.0,0,2022-12-22,2024-02-29,0,0,False,1,0,0
2021-05-20,72,Dallas,Teacher,18014,618.0,0,0,1,1.3933416899904574,0,74276.13024330928,47135.360653641634,0.0,0,2020-06-07,2024-01-08,3,0,False,0,0,1
2020-03-06,67,Chicago,Banker,5357,746.0,0,0,1,0.9870147139968408,0,25310.54078977824,23435.01232781864,0.0,0,2016-09-01,2024-03-23,0,0,False,0,0,0
2021-04-11,64,Los Angeles,Other,8191,608.0,1,0,1,1.189408607903884,0,45065.75599238042,36811.759567335415,0.0,0,2016-02-09,2024-04-17,0,0,False,0,0,0
2022-11-24,30,Atlanta,Doctor,37941,648.0,0,0,1,1.180928487206964,0,27501.07544237297,21598.53311468793,0.0,0,2019-05-08,2024-07-17,0,0,False,0,0,1
2021-09-28,29,Houston,Lawyer,59179,559.0,0,0,1,0.988751120760486,0,46414.29426385739,25076.322702329977,2.0,1,2014-11-26,2024-04-06,4,1,False,0,0,1
2022-01-04,66,Chicago,Teacher,26031,613.0,0,1,1,0.8239606164319169,0,48769.62848387153,28137.643070345974,0.0,0,2023-06-01,2024-08-24,4,0,False,0,0,1
2022-01-16,42,Atlanta,Banker,8006,531.0,0,0,1,0.940172223,0,58509.52656,42519.22112780777,2.0,0,2023-06-08,2024-06-28,2,0,False,0,0,0
2023-03-17,57,Miami,Other,9723,657.0,0,0,1,0.9199566378169176,0,87934.21275274693,75716.38261439491,0.0,0,2021-11-27,2024-05-13,0,1,False,0,0,0
2022-12-21,34,Atlanta,Teacher,19030,378.0,112,0,2,1.4158166889967654,1,52958.02513069944,23805.638360120676,3.0,1,2023-07-13,2024-05-29,3,0,False,1,0,1
2021-08-25,52,Chicago,Other,8270,641.0,0,0,1,1.341389158480435,0,11318.031346710872,30352.353060193185,0.0,0,2023-11-05,2023-11-14,0,0,False,0,0,0
2019-11-02,55,Dallas,Banker,9456,682.0,0,1,1,1.252378127488614,0,66282.54111443598,47770.84810091245,,0,2023-04-01,2024-04-18,0,0,False,0,0,0
2022-09-08,64,Los Angeles,Banker,7921,573.0,0,1,1,1.1196843403871857,0,24122.710099215084,18784.12620074928,1.0,0,2022-03-26,2023-12-28,1,0,False,0,0,0
2020-05-31,59,Boston,Consultant,14057,502.0,0,0,1,0.9571954327983964,0,47607.62040001378,34275.24793906001,,1,2024-04-20,2023-12-27,3,0,False,1,0,1
2024-07-01,74,Dallas,Lawyer,43090,509.0,106,1,4,1.3542422364195743,0,6167.554035627553,2911.269716559016,3.0,2,2022-04-20,2024-02-11,3,1,True,1,0,1
2024-09-19,39,Los Angeles,Other,8023,348.0,97,1,10,1.3431494388501584,1,43403.27242995212,13057.455480536551,4.0,1,2023-04-01,2024-04-26,3,0,True,1,0,1
2021-10-29,58,Dallas,Consultant,15138,576.0,95,1,7,1.3188764664110169,1,21744.330709732487,11460.86916146344,3.0,2,2018-08-23,2023-12-31,3,0,True,0,1,1
2022-02-09,25,Miami,Banker,3008,351.0,0,0,1,0.8562821991322315,0,92519.34228247222,77255.75839652368,,1,2016-08-30,2024-08-14,4,0,True,0,0,0
2022-02-05,72,Boston,Software Developer,59184,384.0,95,1,10,1.8528951039156527,0,39277.02445747886,13147.587662275866,3.0,1,2017-09-27,2024-06-06,4,0,True,0,0,0
2020-04-20,58,Los Angeles,Banker,3026,685.0,0,0,1,1.8852077408121444,0,33948.22215803813,24899.247212090864,0.0,0,2019-06-28,2024-03-17,0,0,False,1,0,0
2019-11-07,72,Chicago,Doctor,6551,543.0,0,0,1,1.075675707599845,0,86717.99756774522,79325.49285314951,2.0,1,2021-07-21,2024-02-04,1,0,False,0,0,0
2022-07-25,71,Atlanta,Lawyer,2066,702.0,0,0,1,2.3834757189516,0,89569.89497299983,71753.49041155208,0.0,0,2021-07-20,2024-01-06,0,0,False,1,0,0
2023-09-12,73,Atlanta,Other,5789,410.0,104,0,3,2.180769556928596,0,12674.195001488572,6198.921624437488,4.0,2,2016-08-27,2024-07-27,4,1,False,0,0,1
2020-11-02,65,Houston,Banker,4639,760.0,0,0,1,0.7485544373486879,0,61656.650653488185,40277.868814129964,0.0,0,2016-02-29,2023-12-26,0,1,False,0,1,0
2023-05-22,44,Los Angeles,Retail Worker,24944,702.0,0,0,1,1.1783879791518277,0,47307.35903,34053.9592305386,0.0,0,2022-05-19,2024-01-25,0,0,False,1,0,1
2024-08-21,33,Miami,Banker,4911,577.0,105,0,4,1.3276625666228024,0,16208.598567707471,4587.185835904383,4.0,2,2018-02-02,2024-10-24,1,0,True,1,0,0
2021-05-25,42,Houston,Artist,18147,813.0,14,0,1,1.714590818031769,0,91441.06809057124,55506.05458809276,0.0,0,2016-03-05,2024-02-01,3,0,False,0,0,1
2023-07-27,49,Los Angeles,Teacher,34366,779.0,0,0,1,0.6924068137597101,0,353824.17916609533,27637.066434966466,0.0,0,2018-01-31,2024-10-11,0,0,False,0,0,0
2023-12-03,53,Seattle,Banker,3573,609.0,1,0,1,1.0875738974706932,0,70922.28019347442,62883.24354592156,0.0,0,2020-02-02,2024-05-06,0,0,False,0,0,0
2022-02-03,66,Chicago,Banker,4392,553.0,98,0,3,1.979730160350426,1,17180.166466559403,3392.789663000835,3.0,2,2018-06-18,2024-08-20,1,0,True,1,0,0
2022-01-03,19,Seattle,Software Developer,60279,340.0,118,0,1,1.754098342308502,1,2635.750725590985,894.4422354865237,3.0,1,2022-04-17,2023-11-26,3,1,True,0,0,0
2022-01-31,50,Dallas,Other,8596,364.0,97,1,3,2.434917777078154,1,38150.35327914423,14890.33663444123,4.0,1,2021-03-17,2024-04-05,4,0,True,0,1,0
2022-02-16,43,Seattle,Artist,9540,715.0,0,0,1,1.736218252690077,0,12440.472324736433,9501.756816310964,0.0,0,2017-04-05,2024-07-27,0,0,False,0,0,0
2022-05-15,49,Los Angeles,Accountant,22719,615.0,0,0,1,1.428877380517018,0,52438.86428525699,32293.358983990835,0.0,0,2023-10-11,2024-06-02,0,0,False,1,0,0
2023-01-05,65,Chicago,Other,6252,728.0,0,0,1,1.7092540413466386,0,46765.00391620443,38632.11016905511,0.0,0,2024-05-19,2024-05-19,0,0,False,0,0,1
2022-11-30,36,Chicago,Lawyer,61416,731.0,88,0,1,1.8110954375242612,0,21735.969827712965,12647.88160208549,1.0,1,2014-12-20,2024-02-09,0,0,,0,0,0
2024-06-05,39,San Francisco,Accountant,27762,750.0,0,0,1,1.3176126367533232,0,87023.52941,74865.62722356785,0.0,0,2018-06-05,2024-03-11,0,1,False,0,0,0
2020-04-30,22,Chicago,Software Developer,8189,624.0,0,1,1,1.2070997695069452,0,89619.65151,50565.14098780599,,0,2020-09-06,2024-10-15,0,1,False,0,0,0
2020-01-27,61,Miami,Banker,7434,781.0,0,0,1,1.5177581837948786,0,38935.28170318847,23651.9735206188,,0,2014-11-27,2024-09-17,0,0,False,0,0,0
2021-04-06,29,Los Angeles,Banker,2930,621.0,0,0,1,1.2526772277949083,0,37995.06812893958,24967.82608582345,0.0,0,2019-08-10,2024-03-13,0,0,False,0,0,0
2020-11-05,60,Houston,Teacher,28142,722.0,0,0,1,1.2295825234991693,0,50605.003868290754,42471.74600583808,0.0,0,2016-04-27,2024-07-25,0,0,False,0,0,0
2021-04-30,33,Seattle,Accountant,49120,375.0,97,1,3,2.880064019047731,1,48427.50041799707,30352.353060193185,,2,2024-08-26,2023-11-19,3,1,True,1,0,0
2024-04-23,53,Chicago,Banker,8197,606.0,0,0,1,1.1465386301838016,0,62661.30270577953,50321.91343,,0,2018-11-16,2023-11-03,0,0,False,0,0,0
2021-06-17,46,Seattle,Consultant,16885,682.0,0,0,1,1.9685392775485688,1,58696.33090274983,38298.81688462362,,0,2018-01-29,2024-08-04,0,0,False,0,0,0
2021-05-03,23,Chicago,Banker,3585,746.0,0,1,1,1.4637156011084462,0,36231.08882809499,32389.029546289967,0.0,0,2021-06-08,2023-12-03,0,0,False,0,0,0
2023-08-14,49,New York,Accountant,18091,641.0,0,0,1,1.2014423730073942,0,65542.08232,50060.39087769847,0.0,0,2019-07-07,2024-08-24,0,0,False,0,0,0
2020-04-01,64,Chicago,Teacher,32064,740.0,0,1,1,0.7106221941459427,0,38337.10531572069,33529.12538032148,0.0,0,2023-09-05,2023-10-28,0,0,False,0,0,0
2020-04-29,55,Dallas,Accountant,20545,404.0,110,1,10,2.7966351063568307,1,39640.33361906227,10529.849100227482,3.0,1,2019-05-09,2023-12-08,3,1,True,1,0,1
2023-06-15,72,Chicago,Teacher,38940,663.0,0,0,1,1.2982997038670747,0,97553.35859502575,88750.23163150475,0.0,0,2021-02-07,2023-12-02,0,0,False,0,0,0
2021-04-10,29,New York,Banker,6530,756.0,1,0,1,1.2108218394157677,0,27052.30968394652,17066.88028833153,0.0,0,2017-07-08,2023-11-01,3,0,False,0,0,1
2022-03-13,30,Dallas,Other,4788,738.0,0,0,1,1.063709546599577,0,103322.10554989794,30352.353060193185,0.0,0,2019-07-05,2024-10-15,0,0,False,0,0,0
2023-06-06,40,Seattle,Consultant,14310,353.0,40,0,3,0.7514915647137578,1,16367.848993796257,13884.992745531052,3.0,1,2019-10-20,2024-05-24,3,0,True,1,0,0
2022-03-04,45,Seattle,Consultant,14130,523.0,0,0,1,0.8214281010830964,0,50752.09535249162,37653.95479385282,2.0,0,2019-06-08,2024-04-26,1,1,False,0,0,0
2022-08-15,44,Boston,Artist,9283,692.0,0,0,1,0.7985779847071603,0,68698.30531282668,53583.14087848996,0.0,0,2019-08-24,2024-02-13,0,0,False,0,0,0
2023-04-28,38,Chicago,Accountant,19411,731.0,0,1,1,1.659653178281036,0,32396.06704487132,25291.17150317993,,0,2020-09-02,2024-05-07,4,0,False,1,1,0
2024-10-23,39,Dallas,Other,3937,747.0,0,0,1,1.0489524478646348,0,41904.50956445133,39056.30287791807,0.0,0,2019-11-03,2024-09-16,0,0,,0,1,0
2023-09-05,51,Atlanta,Teacher,19973,718.0,0,0,1,1.0573656545680274,0,34395.40463952619,22919.87636888856,0.0,0,2020-10-25,2024-04-13,0,0,False,0,1,0
2022-08-02,28,Los Angeles,Other,7146,468.0,107,1,3,1.83348902182968,1,36759.09024091617,16101.462639232952,4.0,1,2021-06-30,2023-12-18,3,1,False,1,0,0
2020-10-05,51,Atlanta,Accountant,41599,747.0,0,0,1,0.5568905691154599,0,22972.00239547214,16802.673440614028,,0,2019-03-06,2023-10-28,0,0,False,0,0,0
2020-05-03,45,Atlanta,Teacher,55351,822.0,12,0,1,1.5820893753050482,0,68842.61878372407,63933.66768095912,,0,2017-12-25,2024-02-02,0,0,False,1,0,0
2023-01-21,45,Boston,Other,5102,357.0,116,1,7,2.044450901470348,1,21156.085830907985,4993.709977851794,4.0,1,2015-12-20,2024-09-19,3,0,True,0,0,0
2024-05-01,52,Los Angeles,Accountant,19685,348.0,91,1,3,2.3846286112813257,0,20511.91084235235,8081.886072201511,,1,2019-12-08,2024-09-28,4,0,True,0,0,0
2022-06-04,71,New York,Doctor,62765,670.0,0,0,1,0.9219748187498954,0,55670.81963989621,44382.10454176955,0.0,0,2015-08-13,2024-01-05,0,1,False,0,0,0
2024-07-17,64,Chicago,Accountant,21162,813.0,0,0,1,1.2074207248576043,0,36539.09726526108,23364.75778959431,0.0,0,2019-03-27,2024-08-21,0,0,False,0,0,0
2020-08-25,71,Miami,Consultant,16943,542.0,111,1,2,1.2613826360601392,1,33252.887085828566,13029.604581944575,3.0,2,2022-11-18,2024-04-04,2,1,True,0,0,0
2019-12-04,40,Houston,Engineer,84030,632.0,0,0,1,1.428990008299282,0,40043.415384026455,30352.353060193185,,0,2020-09-05,2024-09-03,0,0,False,0,0,0
2022-03-15,46,Miami,Doctor,67858,598.0,0,0,1,1.2572904765766706,0,34259.17908822914,23882.49967689914,2.0,1,2022-07-27,2024-01-14,2,0,False,0,0,0
2024-05-22,63,Boston,Teacher,53707,527.0,0,0,1,1.6219545606292765,0,65116.34758860361,42154.752011644254,,0,2017-09-14,2024-10-20,2,0,False,0,0,0
2022-03-24,71,New York,Banker,5405,791.0,0,0,1,3.0957103947759617,0,55033.70155330701,50034.17269553827,0.0,0,2016-11-18,2024-01-20,4,1,,0,1,1
2021-01-22,21,Atlanta,Engineer,56503,752.0,0,0,1,1.2227121435470285,0,56106.583537337385,36795.55298885344,0.0,0,2018-11-09,2024-02-08,0,0,False,0,0,0
2020-02-09,37,Chicago,Other,9064,359.0,94,1,2,0.7803765545203907,0,6972.365495753104,3534.561278,4.0,2,2020-08-13,2024-05-10,3,0,True,0,0,0
2021-04-17,36,Los Angeles,Teacher,48620,344.0,97,1,3,2.1615343471041077,1,30375.647807114936,15755.553468470524,4.0,2,2018-05-30,2023-11-11,4,1,True,1,0,0
